recording_file,peak_sample,window_start,window_end,peak_timestamp,window_start_time,window_end_time,presence_prob,length_cm,weight_g
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1555,1536,1574,2025-10-28 15:16:32.903,2025-10-28 15:16:32.423,2025-10-28 15:16:33.366,0.9624,28.73,410.9
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1671,1652,1690,2025-10-28 15:16:35.799,2025-10-28 15:16:35.334,2025-10-28 15:16:36.277,0.694,29.82,488.9
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1691,1672,1710,2025-10-28 15:16:36.310,2025-10-28 15:16:35.829,2025-10-28 15:16:36.773,0.9858,31.16,552.7
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1829,1810,1848,2025-10-28 15:16:39.746,2025-10-28 15:16:39.291,2025-10-28 15:16:40.228,0.9374,30.18,453.0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,1955,1936,1974,2025-10-28 15:16:42.916,2025-10-28 15:16:42.436,2025-10-28 15:16:43.380,0.9902,31.44,515.0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2119,2100,2138,2025-10-28 15:16:47.011,2025-10-28 15:16:46.531,2025-10-28 15:16:47.491,0.9639,31.89,509.4
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2209,2190,2228,2025-10-28 15:16:49.266,2025-10-28 15:16:48.783,2025-10-28 15:16:49.746,0.5291,28.4,480.6
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2229,2210,2248,2025-10-28 15:16:49.758,2025-10-28 15:16:49.295,2025-10-28 15:16:50.242,0.9575,29.64,547.2
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2397,2378,2416,2025-10-28 15:16:53.968,2025-10-28 15:16:53.505,2025-10-28 15:16:54.448,0.9688,27.96,484.5
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2575,2556,2594,2025-10-28 15:16:58.436,2025-10-28 15:16:57.950,2025-10-28 15:16:58.896,0.8615,27.01,324.3
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2601,2582,2620,2025-10-28 15:16:59.070,2025-10-28 15:16:58.641,2025-10-28 15:16:59.551,0.9839,28.8,544.1
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2735,2716,2754,2025-10-28 15:17:02.430,2025-10-28 15:17:01.950,2025-10-28 15:17:02.910,0.8942,31.2,482.2
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2857,2838,2876,2025-10-28 15:17:05.485,2025-10-28 15:17:05.005,2025-10-28 15:17:05.964,0.9828,30.07,444.1
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,2949,2930,2968,2025-10-28 15:17:07.788,2025-10-28 15:17:07.308,2025-10-28 15:17:08.268,0.9589,30.03,584.5
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3051,3032,3070,2025-10-28 15:17:10.348,2025-10-28 15:17:09.868,2025-10-28 15:17:10.810,0.6982,28.34,398.4
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3073,3054,3092,2025-10-28 15:17:10.891,2025-10-28 15:17:10.412,2025-10-28 15:17:11.371,0.9901,31.17,464.0
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3263,3244,3282,2025-10-28 15:17:15.641,2025-10-28 15:17:15.177,2025-10-28 15:17:16.121,0.9655,29.48,463.7
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3441,3422,3460,2025-10-28 15:17:20.105,2025-10-28 15:17:19.624,2025-10-28 15:17:20.584,0.9827,29.07,409.4
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3533,3514,3552,2025-10-28 15:17:22.408,2025-10-28 15:17:21.928,2025-10-28 15:17:22.888,0.9692,29.89,423.1
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3673,3654,3692,2025-10-28 15:17:25.912,2025-10-28 15:17:25.431,2025-10-28 15:17:26.390,0.9743,29.32,558.8
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3767,3748,3786,2025-10-28 15:17:28.263,2025-10-28 15:17:27.782,2025-10-28 15:17:28.742,0.9376,29.44,469.8
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,3893,3874,3912,2025-10-28 15:17:31.413,2025-10-28 15:17:30.934,2025-10-28 15:17:31.893,0.9719,30.28,476.8
ARDG_AQUA bream500gr 30cm  281025 1500003.csv,4003,3984,4022,2025-10-28 15:17:34.165,2025-10-28 15:17:33.683,2025-10-28 15:17:34.682,0.9743,30.98,442.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,25,6,44,2025-10-28 15:38:27.003,2025-10-28 15:38:26.503,2025-10-28 15:38:27.458,0.8756,28.33,436.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,99,80,118,2025-10-28 15:38:28.835,2025-10-28 15:38:28.355,2025-10-28 15:38:29.298,0.9562,27.55,395.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,241,222,260,2025-10-28 15:38:32.385,2025-10-28 15:38:31.906,2025-10-28 15:38:32.866,0.9662,29.95,425.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,333,314,352,2025-10-28 15:38:34.689,2025-10-28 15:38:34.208,2025-10-28 15:38:35.169,0.9323,28.24,419.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,559,540,578,2025-10-28 15:38:40.350,2025-10-28 15:38:39.871,2025-10-28 15:38:40.815,0.9659,28.6,453.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,675,656,694,2025-10-28 15:38:43.247,2025-10-28 15:38:42.767,2025-10-28 15:38:43.726,0.9596,28.67,480.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,781,762,800,2025-10-28 15:38:45.901,2025-10-28 15:38:45.421,2025-10-28 15:38:46.381,0.9411,27.39,476.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,801,782,820,2025-10-28 15:38:46.396,2025-10-28 15:38:45.934,2025-10-28 15:38:46.877,0.9858,24.99,412.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,821,802,840,2025-10-28 15:38:46.909,2025-10-28 15:38:46.430,2025-10-28 15:38:47.372,0.9664,23.31,307.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,929,910,948,2025-10-28 15:38:49.610,2025-10-28 15:38:49.132,2025-10-28 15:38:50.079,0.9249,27.29,404.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1023,1004,1042,2025-10-28 15:38:51.963,2025-10-28 15:38:51.483,2025-10-28 15:38:52.428,0.9841,28.43,498.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1107,1088,1126,2025-10-28 15:38:54.058,2025-10-28 15:38:53.577,2025-10-28 15:38:54.536,0.9531,27.18,301.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1213,1194,1232,2025-10-28 15:38:56.713,2025-10-28 15:38:56.234,2025-10-28 15:38:57.188,0.9743,28.91,422.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1295,1276,1314,2025-10-28 15:38:58.762,2025-10-28 15:38:58.298,2025-10-28 15:38:59.242,0.8949,26.66,404.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1387,1368,1406,2025-10-28 15:39:01.068,2025-10-28 15:39:00.600,2025-10-28 15:39:01.550,0.9702,26.61,459.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1549,1530,1568,2025-10-28 15:39:05.128,2025-10-28 15:39:04.647,2025-10-28 15:39:05.614,0.9717,27.91,444.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1629,1610,1648,2025-10-28 15:39:07.127,2025-10-28 15:39:06.646,2025-10-28 15:39:07.616,0.9592,28.98,474.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1695,1676,1714,2025-10-28 15:39:08.775,2025-10-28 15:39:08.295,2025-10-28 15:39:09.255,0.9161,28.92,491.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1817,1798,1836,2025-10-28 15:39:11.829,2025-10-28 15:39:11.349,2025-10-28 15:39:12.309,0.9674,30.17,488.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,1923,1904,1942,2025-10-28 15:39:14.485,2025-10-28 15:39:14.004,2025-10-28 15:39:14.964,0.959,25.15,340.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2001,1982,2020,2025-10-28 15:39:16.437,2025-10-28 15:39:15.956,2025-10-28 15:39:16.915,0.9627,27.74,377.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2071,2052,2090,2025-10-28 15:39:18.190,2025-10-28 15:39:17.716,2025-10-28 15:39:18.659,0.9224,26.33,403.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2189,2170,2208,2025-10-28 15:39:21.138,2025-10-28 15:39:20.674,2025-10-28 15:39:21.618,0.6079,26.04,428.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2209,2190,2228,2025-10-28 15:39:21.651,2025-10-28 15:39:21.167,2025-10-28 15:39:22.114,0.9685,28.71,364.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2319,2300,2338,2025-10-28 15:39:24.402,2025-10-28 15:39:23.921,2025-10-28 15:39:24.866,0.9373,27.05,391.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2507,2488,2526,2025-10-28 15:39:29.105,2025-10-28 15:39:28.624,2025-10-28 15:39:29.583,0.9652,28.84,397.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2605,2586,2624,2025-10-28 15:39:31.564,2025-10-28 15:39:31.104,2025-10-28 15:39:32.037,0.713,26.98,366.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2789,2770,2808,2025-10-28 15:39:36.158,2025-10-28 15:39:35.688,2025-10-28 15:39:36.639,0.9732,28.37,416.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2881,2862,2900,2025-10-28 15:39:38.461,2025-10-28 15:39:37.998,2025-10-28 15:39:38.941,0.9508,28.13,403.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2979,2960,2998,2025-10-28 15:39:40.925,2025-10-28 15:39:40.445,2025-10-28 15:39:41.389,0.7684,25.39,416.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,2999,2980,3018,2025-10-28 15:39:41.420,2025-10-28 15:39:40.940,2025-10-28 15:39:41.899,0.9669,27.81,414.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3031,3012,3050,2025-10-28 15:39:42.228,2025-10-28 15:39:41.740,2025-10-28 15:39:42.700,0.7782,22.34,165.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3127,3108,3146,2025-10-28 15:39:44.620,2025-10-28 15:39:44.156,2025-10-28 15:39:45.110,0.969,27.84,386.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3249,3230,3268,2025-10-28 15:39:47.673,2025-10-28 15:39:47.197,2025-10-28 15:39:48.153,0.97,29.02,445.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3333,3314,3352,2025-10-28 15:39:49.786,2025-10-28 15:39:49.307,2025-10-28 15:39:50.249,0.9206,28.29,388.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3443,3424,3462,2025-10-28 15:39:52.553,2025-10-28 15:39:52.061,2025-10-28 15:39:53.062,0.7976,28.56,451.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3543,3524,3562,2025-10-28 15:39:55.046,2025-10-28 15:39:54.566,2025-10-28 15:39:55.552,0.9562,28.24,461.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3617,3598,3636,2025-10-28 15:39:56.887,2025-10-28 15:39:56.408,2025-10-28 15:39:57.368,0.9558,30.56,429.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3763,3744,3782,2025-10-28 15:40:00.542,2025-10-28 15:40:00.069,2025-10-28 15:40:01.058,0.9605,25.66,324.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3835,3816,3854,2025-10-28 15:40:02.343,2025-10-28 15:40:01.878,2025-10-28 15:40:02.823,0.9538,29.19,478.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,3907,3888,3926,2025-10-28 15:40:04.150,2025-10-28 15:40:03.666,2025-10-28 15:40:04.630,0.9378,29.27,504.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4011,3992,4030,2025-10-28 15:40:06.757,2025-10-28 15:40:06.277,2025-10-28 15:40:07.237,0.9791,28.95,584.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4099,4080,4118,2025-10-28 15:40:08.963,2025-10-28 15:40:08.485,2025-10-28 15:40:09.427,0.9212,28.36,406.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4193,4174,4212,2025-10-28 15:40:11.316,2025-10-28 15:40:10.835,2025-10-28 15:40:11.779,0.9793,29.54,460.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4277,4258,4296,2025-10-28 15:40:13.410,2025-10-28 15:40:12.931,2025-10-28 15:40:13.890,0.9556,28.26,413.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4363,4344,4382,2025-10-28 15:40:15.569,2025-10-28 15:40:15.093,2025-10-28 15:40:16.067,0.9618,27.9,500.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4455,4436,4474,2025-10-28 15:40:17.873,2025-10-28 15:40:17.394,2025-10-28 15:40:18.338,0.9308,26.52,363.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4623,4604,4642,2025-10-28 15:40:22.068,2025-10-28 15:40:21.600,2025-10-28 15:40:22.549,0.9526,27.64,419.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4703,4684,4722,2025-10-28 15:40:24.089,2025-10-28 15:40:23.604,2025-10-28 15:40:24.568,0.9634,27.01,350.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4807,4788,4826,2025-10-28 15:40:26.671,2025-10-28 15:40:26.204,2025-10-28 15:40:27.150,0.9657,28.46,418.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4905,4886,4924,2025-10-28 15:40:29.128,2025-10-28 15:40:28.655,2025-10-28 15:40:29.593,0.9611,28.64,424.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,4981,4962,5000,2025-10-28 15:40:31.060,2025-10-28 15:40:30.566,2025-10-28 15:40:31.501,0.9574,27.91,393.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5071,5052,5090,2025-10-28 15:40:33.277,2025-10-28 15:40:32.813,2025-10-28 15:40:33.757,0.9622,27.53,380.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5143,5124,5162,2025-10-28 15:40:35.083,2025-10-28 15:40:34.612,2025-10-28 15:40:35.557,0.6737,26.87,423.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5163,5144,5182,2025-10-28 15:40:35.574,2025-10-28 15:40:35.137,2025-10-28 15:40:36.068,0.9628,25.65,342.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5253,5234,5272,2025-10-28 15:40:37.835,2025-10-28 15:40:37.371,2025-10-28 15:40:38.316,0.9704,27.29,390.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5499,5480,5518,2025-10-28 15:40:43.992,2025-10-28 15:40:43.529,2025-10-28 15:40:44.473,0.9281,26.34,438.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5519,5500,5538,2025-10-28 15:40:44.506,2025-10-28 15:40:44.025,2025-10-28 15:40:44.968,0.9752,26.37,385.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5625,5606,5644,2025-10-28 15:40:47.144,2025-10-28 15:40:46.680,2025-10-28 15:40:47.629,0.9697,28.07,488.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5693,5674,5712,2025-10-28 15:40:48.857,2025-10-28 15:40:48.376,2025-10-28 15:40:49.335,0.7962,28.81,430.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5779,5760,5798,2025-10-28 15:40:50.999,2025-10-28 15:40:50.567,2025-10-28 15:40:51.479,0.9454,26.55,350.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5867,5848,5886,2025-10-28 15:40:53.207,2025-10-28 15:40:52.727,2025-10-28 15:40:53.687,0.9812,28.6,481.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,5959,5940,5978,2025-10-28 15:40:55.509,2025-10-28 15:40:55.030,2025-10-28 15:40:55.989,0.9588,27.96,428.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6037,6018,6056,2025-10-28 15:40:57.462,2025-10-28 15:40:56.981,2025-10-28 15:40:57.942,0.9753,28.95,360.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6121,6102,6140,2025-10-28 15:40:59.564,2025-10-28 15:40:59.093,2025-10-28 15:41:00.062,0.9603,26.89,367.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6195,6176,6214,2025-10-28 15:41:01.411,2025-10-28 15:41:00.933,2025-10-28 15:41:01.891,0.9631,27.31,406.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6401,6382,6420,2025-10-28 15:41:06.578,2025-10-28 15:41:06.107,2025-10-28 15:41:07.060,0.9559,27.75,369.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6503,6484,6522,2025-10-28 15:41:09.123,2025-10-28 15:41:08.659,2025-10-28 15:41:09.613,0.8616,26.54,417.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6523,6504,6542,2025-10-28 15:41:09.629,2025-10-28 15:41:09.154,2025-10-28 15:41:10.096,0.9741,28.57,427.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6615,6596,6634,2025-10-28 15:41:11.921,2025-10-28 15:41:11.456,2025-10-28 15:41:12.401,0.954,26.33,331.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6709,6690,6728,2025-10-28 15:41:14.272,2025-10-28 15:41:13.808,2025-10-28 15:41:14.744,0.8123,25.47,401.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6731,6712,6750,2025-10-28 15:41:14.832,2025-10-28 15:41:14.352,2025-10-28 15:41:15.312,0.9668,28.92,403.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6837,6818,6856,2025-10-28 15:41:17.488,2025-10-28 15:41:17.008,2025-10-28 15:41:17.967,0.9594,27.65,349.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6923,6904,6942,2025-10-28 15:41:19.630,2025-10-28 15:41:19.166,2025-10-28 15:41:20.126,0.9718,29.65,421.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,6995,6976,7014,2025-10-28 15:41:21.438,2025-10-28 15:41:20.959,2025-10-28 15:41:21.922,0.9692,27.54,402.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7075,7056,7094,2025-10-28 15:41:23.438,2025-10-28 15:41:22.974,2025-10-28 15:41:23.917,0.9628,28.17,446.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7219,7200,7238,2025-10-28 15:41:27.070,2025-10-28 15:41:26.573,2025-10-28 15:41:27.517,0.9596,28.48,409.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7297,7278,7316,2025-10-28 15:41:29.003,2025-10-28 15:41:28.524,2025-10-28 15:41:29.469,0.9726,28.79,499.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7379,7360,7398,2025-10-28 15:41:31.051,2025-10-28 15:41:30.571,2025-10-28 15:41:31.531,0.9517,29.32,429.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7475,7456,7494,2025-10-28 15:41:33.450,2025-10-28 15:41:32.971,2025-10-28 15:41:33.931,0.9709,28.32,424.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7567,7548,7586,2025-10-28 15:41:35.753,2025-10-28 15:41:35.274,2025-10-28 15:41:36.234,0.9549,25.8,321.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7643,7624,7662,2025-10-28 15:41:37.656,2025-10-28 15:41:37.177,2025-10-28 15:41:38.155,0.9579,28.89,531.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7697,7678,7716,2025-10-28 15:41:39.016,2025-10-28 15:41:38.536,2025-10-28 15:41:39.480,0.9555,28.54,487.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7787,7768,7806,2025-10-28 15:41:41.257,2025-10-28 15:41:40.792,2025-10-28 15:41:41.734,0.9652,28.98,463.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7849,7830,7868,2025-10-28 15:41:42.806,2025-10-28 15:41:42.342,2025-10-28 15:41:43.287,0.9354,27.22,366.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,7935,7916,7954,2025-10-28 15:41:44.966,2025-10-28 15:41:44.487,2025-10-28 15:41:45.447,0.9704,29.6,459.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8001,7982,8020,2025-10-28 15:41:46.628,2025-10-28 15:41:46.160,2025-10-28 15:41:47.102,0.9674,28.88,514.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8179,8160,8198,2025-10-28 15:41:51.076,2025-10-28 15:41:50.596,2025-10-28 15:41:51.557,0.9654,27.56,364.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8257,8238,8276,2025-10-28 15:41:53.027,2025-10-28 15:41:52.547,2025-10-28 15:41:53.508,0.9622,26.92,374.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8355,8336,8374,2025-10-28 15:41:55.476,2025-10-28 15:41:55.011,2025-10-28 15:41:55.955,0.9417,26.72,389.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8423,8404,8442,2025-10-28 15:41:57.187,2025-10-28 15:41:56.706,2025-10-28 15:41:57.653,0.9605,28.86,503.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8537,8518,8556,2025-10-28 15:42:00.033,2025-10-28 15:41:59.554,2025-10-28 15:42:00.513,0.8135,22.99,308.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8557,8538,8576,2025-10-28 15:42:00.530,2025-10-28 15:42:00.067,2025-10-28 15:42:01.010,0.9813,27.07,401.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8637,8618,8656,2025-10-28 15:42:02.544,2025-10-28 15:42:02.065,2025-10-28 15:42:03.008,0.9789,26.93,401.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8713,8694,8732,2025-10-28 15:42:04.448,2025-10-28 15:42:03.969,2025-10-28 15:42:04.912,0.9694,29.53,496.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8799,8780,8818,2025-10-28 15:42:06.591,2025-10-28 15:42:06.111,2025-10-28 15:42:07.071,0.9703,29.52,518.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8877,8858,8896,2025-10-28 15:42:08.543,2025-10-28 15:42:08.063,2025-10-28 15:42:09.022,0.9535,29.91,436.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,8945,8926,8964,2025-10-28 15:42:10.255,2025-10-28 15:42:09.774,2025-10-28 15:42:10.730,0.9482,25.22,362.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9101,9082,9120,2025-10-28 15:42:14.158,2025-10-28 15:42:13.676,2025-10-28 15:42:14.622,0.9665,25.33,397.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9189,9170,9208,2025-10-28 15:42:16.349,2025-10-28 15:42:15.885,2025-10-28 15:42:16.827,0.9753,27.31,396.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9269,9250,9288,2025-10-28 15:42:18.363,2025-10-28 15:42:17.883,2025-10-28 15:42:18.827,0.9718,28.72,475.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9339,9320,9358,2025-10-28 15:42:20.107,2025-10-28 15:42:19.649,2025-10-28 15:42:20.587,0.9727,25.88,314.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9433,9414,9452,2025-10-28 15:42:22.458,2025-10-28 15:42:21.996,2025-10-28 15:42:22.939,0.9763,28.59,463.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9503,9484,9522,2025-10-28 15:42:24.218,2025-10-28 15:42:23.738,2025-10-28 15:42:24.697,0.922,27.28,370.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9573,9554,9592,2025-10-28 15:42:25.962,2025-10-28 15:42:25.498,2025-10-28 15:42:26.441,0.9491,28.82,387.5
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9639,9620,9658,2025-10-28 15:42:27.625,2025-10-28 15:42:27.173,2025-10-28 15:42:28.088,0.9584,25.87,374.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9711,9692,9730,2025-10-28 15:42:29.416,2025-10-28 15:42:28.953,2025-10-28 15:42:29.896,0.7642,26.18,293.3
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9769,9750,9788,2025-10-28 15:42:30.872,2025-10-28 15:42:30.393,2025-10-28 15:42:31.352,0.9183,24.87,274.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9849,9830,9868,2025-10-28 15:42:32.871,2025-10-28 15:42:32.408,2025-10-28 15:42:33.351,0.9521,29.44,436.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,9917,9898,9936,2025-10-28 15:42:34.584,2025-10-28 15:42:34.103,2025-10-28 15:42:35.045,0.9494,26.02,380.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10081,10062,10100,2025-10-28 15:42:38.677,2025-10-28 15:42:38.222,2025-10-28 15:42:39.176,0.9802,28.77,454.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10163,10144,10182,2025-10-28 15:42:40.741,2025-10-28 15:42:40.261,2025-10-28 15:42:41.217,0.9661,28.04,403.6
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10227,10208,10246,2025-10-28 15:42:42.340,2025-10-28 15:42:41.861,2025-10-28 15:42:42.821,0.9562,25.99,458.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10247,10228,10266,2025-10-28 15:42:42.836,2025-10-28 15:42:42.357,2025-10-28 15:42:43.314,0.9909,26.07,504.1
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10267,10248,10286,2025-10-28 15:42:43.332,2025-10-28 15:42:42.868,2025-10-28 15:42:43.812,0.5885,22.78,349.9
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10357,10338,10376,2025-10-28 15:42:45.589,2025-10-28 15:42:45.123,2025-10-28 15:42:46.068,0.95,28.44,446.0
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10377,10358,10396,2025-10-28 15:42:46.100,2025-10-28 15:42:45.620,2025-10-28 15:42:46.564,0.6534,25.73,346.8
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10455,10436,10474,2025-10-28 15:42:48.052,2025-10-28 15:42:47.571,2025-10-28 15:42:48.516,0.9646,27.58,395.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10573,10554,10592,2025-10-28 15:42:50.993,2025-10-28 15:42:50.531,2025-10-28 15:42:51.473,0.9203,29.54,451.7
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10651,10632,10670,2025-10-28 15:42:52.945,2025-10-28 15:42:52.482,2025-10-28 15:42:53.424,0.9621,28.92,437.4
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10723,10704,10742,2025-10-28 15:42:54.757,2025-10-28 15:42:54.272,2025-10-28 15:42:55.238,0.9538,28.44,433.2
ARDG_AQUA bream556gr 30cm  281025 1500002.csv,10805,10786,10824,2025-10-28 15:42:56.805,2025-10-28 15:42:56.336,2025-10-28 15:42:57.281,0.9617,27.39,400.2
